AF3 delta std,AF3 delta m,AF3 theta std,AF3 theta m,AF3 alpha std,AF3 alpha m,AF3 beta std,AF3 beta m,F7 delta std,F7 delta m,F7 theta std,F7 theta m,F7 alpha std,F7 alpha m,F7 beta std,F7 beta m,F3 delta std,F3 delta m,F3 theta std,F3 theta m,F3 alpha std,F3 alpha m,F3 beta std,F3 beta m,FC5 delta std,FC5 delta m,FC5 theta std,FC5 theta m,FC5 alpha std,FC5 alpha m,FC5 beta std,FC5 beta m,T7 delta std,T7 delta m,T7 theta std,T7 theta m,T7 alpha std,T7 alpha m,T7 beta std,T7 beta m,P7 delta std,P7 delta m,P7 theta std,P7 theta m,P7 alpha std,P7 alpha m,P7 beta std,P7 beta m,O1 delta std,O1 delta m,O1 theta std,O1 theta m,O1 alpha std,O1 alpha m,O1 beta std,O1 beta m,O2 delta std,O2 delta m,O2 theta std,O2 theta m,O2 alpha std,O2 alpha m,O2 beta std,O2 beta m,P8 delta std,P8 delta m,P8 theta std,P8 theta m,P8 alpha std,P8 alpha m,P8 beta std,P8 beta m,T8 delta std,T8 delta m,T8 theta std,T8 theta m,T8 alpha std,T8 alpha m,T8 beta std,T8 beta m,FC6 delta std,FC6 delta m,FC6 theta std,FC6 theta m,FC6 alpha std,FC6 alpha m,FC6 beta std,FC6 beta m,F4 delta std,F4 delta m,F4 theta std,F4 theta m,F4 alpha std,F4 alpha m,F4 beta std,F4 beta m,F8 delta std,F8 delta_m,F8 theta std,F8 theta m,F8 alpha std,F8 alpha m,F8 beta std,F8 beta m,AF4 delta std,AF4 delta m,AF4 theta std,AF4 theta m,AF4 alpha std,AF4 alpha m,AF4 beta std,AF4 beta m
3573.872187,2065.542382,1.138731651,1.664033985,0.936823104,2.175337819,1.925442356,2.836012269,3566.885437,2061.539881,0.583701448,2.294072242,0.71644042,1.984415135,1.645639848,1.99678068,3617.963386,2113.754837,11.24933126,27.67480027,8.623951402,22.58508404,32.95724511,40.25428961,3563.971259,2059.71231,0.663233898,1.241067301,0.740101665,1.548120015,0.740684878,1.460282427,3561.643428,2057.635288,0.453755991,1.46586487,0.60018048,1.533195502,0.754156323,1.541313492,3607.851742,2105.423982,9.011982137,24.15300639,9.642434609,17.11369085,28.48430677,34.74017679,3573.326934,2065.594909,0.590640686,1.567891656,1.072606882,1.819027081,5.234147362,5.79938897,3578.434792,2071.204787,1.980575584,4.309029937,1.580042403,3.681171078,5.973967503,7.357720929,3590.311378,2078.034597,2.93395801,8.813740666,5.492198512,8.837791034,12.30503902,15.65141399,3598.282274,2092.894198,7.466590748,15.73587324,5.515070746,13.06264369,20.86216438,25.58624567,3623.588095,2117.259016,9.392626996,25.43856762,8.43389448,19.59490521,32.91828061,39.07770369,3595.105728,2079.339411,0.399540378,2.318704877,1.58157924,3.735247166,4.020582521,5.092658889,3645.657079,2123.263936,9.181465821,19.79997352,5.745399239,17.260694,25.53874976,30.26837445,3571.937265,2082.967278,6.546859492,22.81188031,6.697793147,18.68368716,30.43094608,37.91034806
3574.330573,2065.721181,0.917004896,1.753103216,1.019628808,2.713131897,1.62799696,3.09742936,3567.247814,2061.920307,0.880423367,1.933924107,1.379885438,1.886400055,1.160815051,2.538428208,3617.527465,2108.211306,7.570817286,21.89523395,6.395784493,22.3451204,27.68342372,46.02492258,3563.742911,2059.649091,0.676982375,1.302288912,0.650550765,1.656789787,0.610204589,1.494134143,3561.192432,2057.640236,0.684244738,1.342163463,0.274626268,1.732917674,0.844032092,1.296556258,3607.104285,2101.103157,5.310272369,17.49084792,4.748144108,17.13454332,22.84849167,40.09725089,3572.906025,2066.046256,1.243085025,1.383051591,1.211039497,2.164648431,4.042366586,7.14435963,3578.237441,2070.281384,1.782867869,4.328324208,1.411094093,2.960954593,5.57913512,7.98786268,3591.486148,2078.806427,2.669184894,6.178720593,3.632325323,8.129960777,10.14521085,17.59567637,3595.419748,2090.277907,5.348674041,12.08160126,2.600287913,11.16973132,17.02507501,29.66806391,3624.173784,2114.063974,5.762439653,18.95268526,6.709439283,18.49379161,25.67094806,45.2282344,3597.209395,2079.692633,0.716302947,2.435520116,1.250815723,3.80413083,3.2047258,6.057991125,3641.234555,2119.318839,7.010939108,14.0021906,5.173319123,15.98431941,20.13422515,35.28751692,3573.863049,2075.460204,5.05922521,17.74198771,6.741640143,17.59267465,25.42153151,43.00959528
3574.42007,2065.707342,0.839918241,1.547070967,0.788844943,2.13140271,1.767894369,3.477177355,3566.910151,2061.824638,1.047396648,2.084829717,1.19974538,1.813918245,1.168628015,2.23852062,3611.383357,2106.274973,8.121070094,21.76190526,7.107011099,21.28345422,29.70838262,43.76398357,3563.369818,2059.31255,0.696962632,1.405930074,0.466610734,1.650894303,0.904531211,1.322201258,3561.830902,2057.633241,1.23203304,1.807013703,0.815022905,2.037394304,0.639634408,1.450660854,3601.041714,2099.005017,6.515547876,17.05864662,5.066481046,16.18903863,25.26371775,37.57119302,3574.213351,2065.747979,0.451010621,2.035825764,1.810944238,2.786765707,4.158463365,6.249575689,3576.955901,2070.661435,2.107719204,4.27484579,1.278257845,3.037314559,5.661833321,8.017359914,3586.331984,2078.573173,2.325905261,6.752214312,3.705314203,8.032691445,10.69886391,17.33285431,3587.207329,2085.847505,5.867805181,11.96705454,4.706176754,10.98124377,18.06760462,28.20422708,3624.759003,2112.640821,6.146264833,19.26722555,8.679331074,18.03017318,28.28867019,42.64862811,3593.647379,2079.799047,0.732222809,1.601779395,1.087766712,3.027046513,3.443222302,5.944287214,3628.092145,2116.253153,7.18445814,14.43545944,4.828964589,16.05644567,21.70760502,33.39784176,3572.750544,2075.32842,5.449638689,16.5034592,6.763559802,17.87149355,27.15016069,41.01646618
3574.734838,2065.525111,0.720806627,1.615526807,1.011278231,1.814670196,1.418456205,3.67400949,3565.849748,2061.211683,0.682474382,2.22278402,0.475700004,2.267626054,1.236991508,2.443181468,3608.035194,2101.55411,3.3760333,22.35769809,8.447935783,19.67722586,27.52471734,42.80775775,3563.008883,2058.667458,0.246443346,1.265167404,0.209684349,2.076220735,0.790273435,1.534912985,3561.670942,2057.401232,1.081098092,1.616373916,0.82366185,1.910942239,0.772152926,1.438609519,3593.785366,2093.520922,6.036211088,15.38821914,6.451634872,17.3762111,22.92834574,37.24785167,3573.856911,2065.664655,0.157919532,2.258092384,1.412123148,3.386835777,3.90731195,6.443496589,3576.255228,2069.697753,1.849416493,4.543865421,1.855614198,3.430420244,5.740862201,7.543861269,3584.394565,2077.217089,3.343959064,6.760289117,3.306925104,7.989310344,10.24741823,17.05163793,3582.704264,2082.965469,4.366575523,12.10565208,5.381322292,12.09028607,17.49758645,27.79383142,3619.930554,2106.634997,5.692415698,16.86242253,8.999535,17.82682222,25.76703329,41.51041964,3592.904153,2078.14772,0.647145421,1.721181752,1.16534649,2.213970761,3.727522867,5.822118428,3617.588566,2106.053001,6.550967176,14.04654768,6.105774428,15.59731117,21.27023234,33.11417095,3575.025331,2076.066662,2.876322883,17.17829138,6.619427187,16.82836259,25.00468947,41.07062284
3575.787696,2066.680186,1.28948845,1.79348559,1.529407576,1.919867284,1.752635922,3.252577625,3564.848142,2060.315416,0.30245687,1.12560806,0.54853993,2.59560138,1.33133076,2.464318483,3601.946972,2093.849312,8.353804077,14.81450138,6.672973963,21.80172994,27.88447157,45.65287942,3562.511909,2057.900196,0.371273024,0.474265302,1.026818877,1.441729376,0.812573021,1.612232264,3561.008964,2057.892524,0.879597491,1.182924175,0.924377251,1.382812674,0.720946962,1.605408503,3585.681806,2086.449728,5.780952721,12.80329851,5.16346579,18.44843107,23.96324794,39.3856107,3573.840827,2065.485629,0.169611606,2.255326608,1.740961215,3.51394852,3.795787289,6.951753206,3576.121259,2070.504999,1.169646827,2.99293958,1.023248392,4.728521854,5.62590087,7.671042083,3583.956248,2076.82253,1.875075279,4.476443289,1.130894992,10.62136852,10.73228316,18.80843571,3577.272554,2080.934315,3.19999686,9.973723261,2.693738626,15.16554725,18.15833835,29.10218999,3610.070065,2100.491811,3.597351467,13.74765213,3.918274051,22.87896497,26.77639214,44.08892286,3592.837521,2078.767168,1.332959245,2.257329802,0.799589833,1.701744238,3.513391931,5.833637252,3611.440273,2103.362964,4.44922106,10.68232707,1.522375773,18.19274362,22.05239519,36.1351827,3579.410721,2088.772266,6.738848491,12.18228105,4.538993289,20.3234308,25.9301151,43.42284298
3575.679286,2066.580611,1.196257056,2.502310564,0.63259691,1.945359743,1.849725868,3.160523813,3565.547312,2060.883773,0.484217887,1.849299143,0.314661375,1.885483285,1.079602272,2.52909075,3598.599453,2087.518678,8.570021286,18.02586471,7.785938495,22.73092807,30.00673048,44.20579473,3563.096168,2057.850939,0.526792948,0.905050272,1.094658184,1.582688334,0.975547726,1.683559652,3561.918735,2058.297688,0.377967298,1.444269874,0.201219647,1.698410051,0.88809613,1.612783382,3587.835868,2081.110813,7.980948584,15.9890749,7.457439364,19.79223579,26.23785824,37.98894034,3574.066734,2066.404915,2.034670644,3.953936915,1.298140422,5.985201162,3.519997244,5.973589167,3574.828088,2069.297046,1.788337762,4.441095432,0.675497932,5.461107732,5.344911019,7.46063447,3583.889358,2075.77339,1.422000398,9.129565651,3.019303426,12.14332558,12.0566643,18.05342795,3578.225724,2075.565063,3.836316602,15.23626328,4.097510955,16.363107,19.56145878,28.02667517,3609.199016,2094.420708,4.544565954,19.26488394,11.12008627,21.94275257,28.82767315,43.03698812,3592.439896,2077.066774,0.638624426,2.77098211,1.252114586,3.629755847,3.704023458,5.645232325,3615.44714,2099.189077,5.356370903,19.2401497,5.095501062,17.53678744,23.84528936,35.16190449,3591.472578,2087.787944,6.267575036,21.72425354,8.224724077,23.86993907,27.90459711,41.32444848
3574.7938,2065.936808,2.276372762,2.646214891,0.983306491,1.472149756,1.378800523,3.079118042,3564.648309,2060.444949,0.793888565,1.45343523,0.864079759,1.716856538,1.312859687,2.357457326,3610.609175,2096.408462,8.167269532,15.83161721,16.71820384,32.37091649,26.96978522,46.84960381,3563.732563,2059.425182,0.433955742,1.092971679,0.409839565,1.410833053,1.248829611,1.861336264,3560.889899,2057.942492,0.400746629,1.161624331,0.811389459,1.265181741,0.659235892,1.297222876,3597.510029,2087.274743,6.140060819,14.2294857,11.77312915,25.69828056,22.8980653,41.52774577,3574.531316,2067.192981,1.431002817,4.130275061,2.176713561,5.101063222,2.911449615,6.408543754,3577.653661,2070.15678,1.598704591,4.149658078,1.518735062,6.442883734,5.131032247,7.978495362,3588.029336,2078.532474,2.264885781,5.072620971,4.531416836,14.85773716,10.49550323,19.37515938,3587.41396,2080.993752,5.092554027,12.41724145,7.937311351,19.61268797,16.77093509,30.83274076,3615.430201,2103.350113,6.924162912,15.62513654,18.09981709,31.40563356,26.20210277,45.60545524,3594.599108,2076.920324,0.539296816,2.439937401,1.470147991,3.441366687,3.143789972,5.864117624,3629.924319,2113.462619,5.648819243,16.69558705,11.6263382,23.55390419,20.61628755,37.76363691,3613.168985,2103.890477,8.212671561,16.83830623,15.55007491,29.2668253,24.56897507,44.25224421
3575.302586,2067.15243,0.755744018,3.437952942,1.128920994,2.202564194,2.148821887,3.191810181,3565.031598,2060.451404,0.434491884,1.796509398,1.383121146,1.830501746,1.522363777,2.273291136,3596.998373,2095.908187,9.264506071,19.15100032,11.56544166,29.2624588,30.27318046,45.5369901,3562.676752,2059.288329,0.197074394,1.476408584,0.698032052,1.578677354,0.965661198,1.69916299,3561.510818,2058.142321,0.714939512,1.464443159,0.699323937,0.982856448,0.961284583,1.448781019,3587.20376,2090.028675,11.57825531,14.55469788,8.948186437,22.34571503,25.88333064,39.92010909,3573.876644,2066.739643,1.97810533,3.29396025,1.923408162,4.628388936,4.109311071,6.349393339,3575.98459,2070.069453,2.28165422,3.902682275,2.886916612,5.391481418,5.765487527,7.624267731,3588.509621,2077.75076,2.708479347,6.241846074,3.527979425,13.48697196,11.26587026,18.22613618,3586.991358,2081.539542,8.899888748,12.07703542,4.818090986,18.20660477,19.03198063,29.61561246,3620.045833,2101.328963,10.31788208,17.72843024,8.189969483,29.3234932,28.45144524,45.51044861,3592.115678,2076.690889,1.327135951,2.064918196,1.212238635,3.307350651,3.789411248,5.565777521,3634.061309,2112.153824,9.454757027,15.9945625,6.521583213,21.31935881,22.35817178,36.49046006,3614.821965,2102.943328,9.707488417,17.75315528,8.335894314,27.69335172,28.02984184,42.77833965
3575.020412,2064.904195,1.605010621,3.190182522,1.017026407,2.796897657,2.343083919,3.014667322,3566.359426,2060.979644,0.789526518,1.326273207,0.582894993,2.278071981,1.451124322,2.315182526,3586.626074,2091.447008,5.932428585,14.2499752,8.920054898,26.24116595,36.69660956,39.3379011,3563.006421,2059.523691,0.314535371,1.680691009,0.509621152,1.266578857,1.047158619,1.732207663,3561.074458,2057.890092,0.856119201,1.355029961,0.337780113,1.097884421,0.834565296,1.559691145,3585.44939,2087.981678,7.215340053,12.86638259,5.962588078,19.90490259,31.06491998,34.11431638,3573.461702,2066.81782,2.461233031,3.422459467,1.493036714,4.639697387,4.675464945,5.327622709,3573.22887,2066.480112,0.959562693,3.723605541,3.089778179,5.064352992,6.079604524,7.088846129,3587.203023,2078.319408,2.21036129,4.718888976,3.067759257,12.0027958,12.90998898,15.80157081,3584.983922,2079.08024,4.822810774,10.17681268,4.076870801,16.45398217,23.15368962,25.13937193,3617.327336,2099.012412,6.848989759,14.7546884,6.037502777,26.42780595,35.14185726,38.89847489,3589.911412,2075.307616,1.269980204,2.382532789,1.812385405,2.977755067,4.156626798,4.967998999,3626.273981,2108.457964,5.808555275,12.63024627,1.944721875,20.68700545,27.32739166,31.26429179,3607.745326,2099.193973,5.550434607,11.23727176,7.187513365,24.56460119,33.62510713,36.4158314
3575.368606,2065.440264,1.334544029,3.531709597,0.977366148,2.918002734,1.865307599,2.958172967,3564.970539,2060.663178,0.859272892,1.918016937,0.6017899,2.516913075,1.231863121,2.407515728,3586.999129,2088.843756,1.376657452,16.97030811,8.816733599,20.7951353,32.37140761,46.94398657,3563.365236,2060.152075,0.193333458,1.597999014,0.696563207,2.96510134,1.142251454,1.837881817,3561.414009,2058.77388,0.735661297,1.039578878,1.157606966,2.619646301,0.984093132,1.61819545,3588.051692,2088.471841,4.829693543,15.47233957,5.934396577,15.69078254,27.60883338,40.10889031,3573.365987,2065.768854,0.916778329,2.128190715,1.100698336,3.319245231,4.269713297,6.414020871,3573.299069,2066.116508,1.919770725,2.983252919,2.48780428,4.158153432,5.781833236,7.999461274,3588.434546,2078.787663,2.472344339,7.799933722,3.598206126,9.218004591,10.86849614,18.66811934,3585.931046,2077.935479,2.537457059,11.77100657,5.105377919,11.95211363,20.67469782,29.94428412,3617.156352,2099.981371,4.298331505,16.84053341,6.935529577,19.78840136,30.83436806,46.48187246,3588.85678,2073.706459,1.236547004,3.524995151,1.4509043,2.245900074,3.499457169,6.41785512,3626.530198,2108.232981,1.961647244,13.06285431,3.457377782,16.18475858,23.45209063,36.70509038,3604.22451,2099.886652,2.951875442,14.16330249,8.040607592,17.47969874,29.58246933,44.02631351
3575.094342,2065.204594,2.083724656,3.365745064,0.997886465,2.247827238,2.117398662,3.029951616,3566.415126,2061.487589,0.820694903,1.998515566,1.293605198,2.506652556,1.380057155,2.509882844,3580.223888,2078.010627,6.193267124,13.62958714,3.451723027,15.08231277,34.61894897,46.15702416,3562.751896,2059.430518,0.48140987,1.465382403,0.771918932,2.434640839,0.984635048,2.03698755,3562.003107,2058.802028,0.703099669,1.982332639,1.131850038,2.286141561,0.996842277,1.733299853,3585.104826,2081.656085,5.285732095,10.96591527,3.969779756,13.15217039,29.64475306,39.03556221,3573.921632,2065.905343,0.36242609,2.270247941,0.945639513,3.002706843,4.355715959,6.008221541,3571.834177,2064.70226,1.820841413,3.334971201,1.911070533,3.850722909,5.371202075,7.763401344,3586.596228,2078.982782,1.773090446,5.585761278,1.95143702,5.582828914,11.32017352,17.69472735,3584.887401,2076.67248,4.286282252,9.137677271,3.313851194,10.44504058,22.6110349,28.32552176,3603.098427,2093.707556,9.225497213,12.89129113,2.424467987,15.33209765,33.57509745,44.33725513,3587.701314,2073.378744,0.533699258,3.847969529,1.570892895,2.869742378,4.141101841,6.060662623,3616.830702,2097.334171,5.211528379,8.821688796,3.124381465,11.3720321,26.04744012,36.06704858,3596.167939,2085.997887,6.4457498,9.727430834,4.673490416,12.7514504,32.57702221,41.85935543
3574.863143,2064.62222,1.192655078,3.52542976,0.778157273,1.956786939,1.934228255,3.039034027,3567.08547,2061.868684,0.739016672,1.912252642,1.814813831,2.143110386,1.126741961,2.410296995,3589.580166,2082.227736,6.816560234,17.51106295,8.556196855,17.54777797,33.07582157,49.27446148,3564.404696,2059.793546,0.772270872,0.934300128,1.033528037,2.116297669,0.998964637,2.036109229,3562.140547,2058.720064,1.0949719,2.351601061,0.677966701,2.324132972,0.85610708,1.722824979,3593.814041,2082.72907,5.410503635,12.77099513,4.711283009,15.56529354,28.35800547,42.19121342,3574.574848,2066.155129,0.704502093,2.445324499,0.851796809,3.111842412,4.1225275,6.120870975,3571.569103,2064.964754,1.681783349,3.391660575,1.846204138,3.658371761,5.338581651,7.969729649,3586.759274,2078.992808,2.290552076,5.951766744,1.519417673,6.494772083,10.40901742,18.83115964,3583.802903,2076.976705,3.022674615,10.88918939,4.917350767,11.51072792,20.49036087,30.95914333,3601.331024,2091.223357,6.698840415,15.15907904,8.30096061,14.99140842,31.38789349,47.66957002,3586.889115,2072.885602,0.849278477,3.621322911,1.628357488,3.330876756,4.178948572,6.49949664,3614.740775,2095.920866,4.141424709,10.93743035,8.144813104,12.23036636,25.29089028,38.81274261,3597.254332,2084.741836,3.478410823,13.43588068,5.481499525,14.14401495,30.82155977,44.78801074
3573.208645,2065.602833,0.612509803,2.191598341,0.734826895,2.431092189,1.884869969,3.141063947,3566.896676,2061.449783,0.907615294,2.327490326,1.377520972,2.904914246,1.238933441,2.155636549,3602.386523,2096.560717,4.529892077,18.54973034,1.818325217,13.47200917,31.41893052,47.0720471,3564.092495,2059.875447,0.759496749,1.513270257,0.385101881,2.026118703,1.262892252,1.872611031,3562.661528,2058.583651,0.631024821,2.344673544,1.064208813,2.015173766,0.998858262,1.746717985,3601.584948,2089.276764,3.210602885,14.29765448,4.718866139,11.82194189,27.19271281,40.78332943,3575.399405,2066.420335,0.627168103,2.270231957,2.137173762,3.75783073,3.900588125,6.001488916,3572.998301,2066.854459,0.622017984,3.34606112,1.685940972,4.117271643,5.188467631,7.748676564,3589.325445,2080.697197,1.939904402,4.762529624,2.253707084,7.730947594,10.66988916,18.31281415,3585.717981,2076.80641,1.796698545,10.64167447,1.605686012,9.740423553,19.72582847,29.85747927,3608.870294,2099.531445,4.42451313,19.22885503,5.404467658,11.23865381,30.55458385,45.57874961,3585.631552,2072.740387,1.431946834,2.436474451,1.532347581,3.029426126,3.949211221,6.518257679,3622.189005,2103.766758,3.644770453,12.81330646,4.283500181,10.3164388,24.87301098,36.4777936,3603.61459,2092.079552,1.635382027,14.58507819,2.915090089,12.34899245,29.60159983,43.09137208
3571.980695,2064.862048,1.121952668,1.973860225,0.999334111,2.615790344,1.926828729,3.005631974,3568.520643,2061.973611,0.525085013,2.662069954,1.492423469,3.413950633,1.164206725,2.188137887,3604.84225,2105.75839,5.430849166,20.7454546,9.232106562,30.28315388,27.83848038,48.56848818,3563.927171,2059.052717,1.225611108,1.65333511,0.654664327,1.848741614,1.236630675,1.485587241,3562.261738,2057.94552,1.11578544,2.153059688,0.787092977,1.214230738,0.831622898,1.555374617,3599.175494,2093.47257,5.123403963,18.16549318,10.64699137,25.57814078,24.08623972,42.00250022,3575.609384,2066.656319,1.521852922,3.862155532,1.01444885,4.184501074,3.533722654,6.073163216,3574.061325,2068.421119,0.506862045,3.718227725,3.781683681,5.406646796,4.322837399,8.038690076,3588.524454,2076.796912,3.465843269,5.465468389,4.621299037,13.99388732,10.12791619,18.37837663,3585.4751,2082.331988,4.007308657,14.09944957,5.465344031,19.9606795,17.05353724,31.77326622,3605.96539,2105.109268,4.18019674,21.25933281,11.12122367,28.30679923,26.04680517,47.86873445,3583.027995,2071.402805,1.495061429,3.035056295,1.220518718,3.641473004,3.647250196,6.327155878,3624.706298,2108.60944,4.767991833,16.40581225,7.953493475,23.88656381,21.64632309,38.59609591,3603.73775,2101.096756,4.297037076,17.95418843,8.789000327,26.9410764,25.35191742,45.30799923
3570.602282,2065.127209,0.299433201,1.954077704,1.392601357,2.26085306,1.763000027,2.809772144,3567.491983,2061.749511,0.418109557,2.954109521,1.298151725,2.947480709,1.263577128,1.923571977,3615.347731,2113.906725,8.633888887,21.48684032,21.73551898,32.25852451,28.87283989,45.40569298,3563.108748,2058.610399,0.86288172,1.556515461,0.890800064,1.702912857,0.820381905,1.398398875,3562.57346,2058.207026,0.491040809,2.323524333,0.708431497,1.825521955,0.840809902,1.537403809,3600.317256,2099.342608,8.706504123,18.16553607,19.03865255,28.71722496,25.04361774,39.87371728,3575.185383,2066.669962,1.357457834,3.669103534,2.682343997,4.367975999,3.75442186,5.677235092,3576.337862,2070.465401,1.695326812,2.94276814,3.558188448,4.867203066,4.342382824,7.746896004,3589.01938,2076.434429,2.496081718,8.41742219,9.325704933,14.42988998,11.19017472,18.16657305,3586.504217,2086.094735,4.616506873,12.59817461,12.24791575,20.69768527,18.18372281,29.17053123,3618.401809,2115.117011,9.517343376,19.52329028,22.62826905,29.50496394,28.38387788,44.14620431,3582.127716,2069.842034,0.443690574,3.272393798,2.048649736,4.128905733,3.430273214,6.203292854,3632.383493,2122.090461,8.632358852,17.50238488,16.48672043,24.48655884,22.80464601,36.11914607,3610.506197,2108.471644,6.084759767,16.71097038,21.64585995,29.28531598,26.69732869,42.32485262
3570.61049,2064.613978,0.764175407,3.01866976,1.532433064,1.991179139,1.237705765,2.326188979,3567.06976,2061.422568,0.46367738,2.549304262,0.909389004,3.35616494,1.176248292,2.133440771,3627.834509,2111.818149,10.0947731,25.70224464,21.25932464,43.15557555,27.97043114,44.45058916,3562.708218,2057.817255,0.9502289,1.417940979,0.495785467,1.761157076,0.678846453,1.789814013,3562.560108,2058.487234,0.306331458,1.851959237,1.312144702,2.186473581,0.936533396,1.638770457,3599.825957,2097.06065,7.540638235,19.81326258,19.99568529,34.90679619,23.37912664,39.30390144,3576.399018,2066.856173,1.196957637,3.511059346,1.263956949,4.790340765,3.565050246,5.904027434,3577.62027,2070.638101,2.148740785,4.177789223,2.928954391,7.326425339,3.979473261,7.794389272,3590.357328,2076.06716,3.590431072,7.348600858,7.202177798,17.96956988,10.16354569,19.51464829,3597.112712,2094.244988,4.425749988,17.59826209,10.90849183,25.85429574,17.59955735,28.60999733,3629.878982,2119.08688,8.623030045,25.09113767,18.55094607,41.64830115,27.12849631,43.77924737,3581.318697,2069.726096,0.554334318,2.334908065,1.761058105,3.874887263,3.01260086,5.998593565,3645.694465,2121.945315,7.67367784,19.66888941,14.30192707,32.52872584,22.05240927,35.82152843,3622.166024,2110.854523,7.144466676,22.32281753,20.34976756,37.44660007,25.66205707,41.67440516
3572.472357,2066.041558,1.137281335,2.370642112,0.523482239,2.858242438,2.156359273,3.554952574,3566.527077,2060.305609,1.345506021,2.307457952,0.449478036,1.18687729,0.946363939,2.109270908,3596.583759,2108.246887,6.250027845,25.08608982,9.281543248,20.79954442,31.47239177,46.42882377,3564.394382,2060.254599,0.63110167,2.048613332,0.919658326,1.655884482,0.863827515,2.041055322,3563.392409,2058.819735,0.437484463,1.468522002,0.684081884,1.954331486,0.789208858,1.804205704,3580.158135,2093.175388,5.941773532,15.33417396,6.194771313,19.42838681,26.79379161,39.93268486,3570.803448,2062.626565,1.107824521,1.997802462,1.918877067,2.71905777,4.544278161,6.570863661,3568.468711,2064.528689,0.971881152,3.740805492,1.997899706,4.573767898,5.405222898,7.807201666,3583.929075,2075.285956,2.248562722,6.445162914,2.002924945,11.39681136,10.77417268,18.72884007,3561.320234,2069.477983,2.728836388,11.26397943,5.671170659,13.63308949,19.53883639,30.14777245,3598.662799,2092.250393,5.992792472,18.98771076,7.991069727,18.27559094,29.02648046,45.05817233,3569.013402,2063.443722,1.561965526,2.558217517,1.915149267,3.106429112,3.471639456,5.712018326,3616.654253,2104.319226,6.314214372,17.09802725,5.93620706,16.3723947,24.01843915,35.95617993,3589.99618,2086.178169,3.909460307,18.43274032,8.609267832,18.23999148,28.37511604,43.1160514
3571.939273,2065.382202,1.763069158,3.007753506,0.933020021,2.290936433,2.029975821,3.349956996,3566.817118,2060.261945,0.455577528,2.82476011,0.284585637,1.13188765,1.163726335,2.03947346,3593.22539,2106.453346,12.91164011,21.44649462,7.671949566,17.96247853,37.79956265,38.87318493,3565.311244,2060.072796,0.28842741,1.266530943,0.656002254,2.010862196,0.946961037,2.129214024,3563.274153,2058.893554,0.683415614,1.127446721,1.027860552,2.491860433,0.82577413,1.942204264,3593.168093,2086.920101,2.766656324,20.28584308,4.124399698,15.62544279,33.21790505,32.97208002,3570.970643,2062.709935,0.891325663,1.96551371,0.821987469,2.269521843,5.380536791,6.212037141,3568.173633,2063.548084,0.965945956,3.824367405,1.233825455,4.018227277,6.351839519,6.720880883,3587.920038,2074.80988,3.687829138,7.664196232,1.540268421,10.40514272,13.36738046,15.80250481,3569.011016,2073.881765,1.53912272,13.0818292,3.679690182,10.99207516,24.29530092,24.5087368,3591.605675,2089.683908,7.782111187,22.29727412,4.251608989,13.63314556,35.82100042,37.3572586,3568.60173,2063.189086,1.591965261,2.123194008,1.437259225,2.00254129,4.423669207,4.398707189,3625.542474,2103.058737,4.735724708,20.47364038,3.214028198,11.84457493,29.60051575,30.19350149,3600.341683,2083.764052,4.579768671,20.72945926,4.773366446,13.08173066,35.01401397,34.86724122
3574.393648,2065.344735,1.150466511,2.640446707,1.746643542,1.896463962,3.079128545,2.745304103,3566.700226,2060.403922,0.47398691,2.612984323,0.432270482,0.929626269,1.542402496,2.137375392,3578.217526,2082.120067,5.959712958,11.32688123,3.656653085,11.15877138,45.56880186,29.12192579,3564.575,2059.649609,0.938455837,1.44837894,1.169648183,1.671387102,0.977228064,2.021669406,3562.288776,2058.458081,0.70193935,1.29636024,0.98886822,1.734323094,0.927354775,1.68061459,3593.012914,2081.024039,6.306281447,7.734095188,2.950373019,9.348174132,39.38262994,26.06280116,3570.528849,2063.399563,0.661756565,2.772390389,0.791343959,3.53682912,6.327666818,5.437453527,3568.504568,2064.794898,1.020143425,3.905138633,0.625299887,3.341948408,7.397153486,5.420856304,3585.005631,2074.580112,3.096034892,5.769402333,3.717641984,5.130581373,17.91818596,11.39674909,3574.639128,2077.002499,4.193698636,8.442302518,2.936017864,8.248451152,29.80937726,17.95666857,3586.570962,2080.166274,6.009074216,10.79800268,2.654469102,12.13965265,44.22682459,27.30598727,3568.747922,2062.512549,2.307004754,2.885020165,1.051303314,2.59122473,5.242402535,3.941141714,3620.702823,2100.731371,4.146837094,7.564962355,3.64798111,8.11846509,36.16146136,21.94649165,3600.565581,2090.462889,5.231255569,13.23042849,3.158060413,11.17215591,42.52269648,26.7378799
